#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.rep3" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep3" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep3" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep3" spec="snap.Data">
#                    <taxonset id="A_coerulescens" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_coerulescens_396256" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_coerulescens_396265" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_californica" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_californica_393615" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_californica_333855" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_sumichrasti" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_sumichrasti_343510" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_sumichrasti_343502" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_insularis" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_insularis_334025" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_insularis_334029" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_us" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334096" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334188" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_texana" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334244" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334230" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_mex" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_343480" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_393698" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep3" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep3" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.rep3" id="treeLikelihood.rep3" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep3">
#            <siteModel id="MutationSiteModel.rep3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	TreeHeightLogger
2830000	-10607.69202333541	-9954.888216792415	-652.8038065429946	14.473218467777976	0.5178913684471832	0.0879354990595829	0.2596979475091713	0.11646596261598972	0.04277226294305264	0.1022605847261163	0.04530969131735565	0.13854834609710973	0.04236350338535091	0.11999539911741074	0.13751292268022766	0.167449473298478	0.1874604409564446	0.09032737292746941	0.052022317194562864
2831000	-10607.679519824405	-9948.784149096584	-658.8953707278223	15.753447037939763	0.5163897379640272	0.0886301512225542	0.2436900173005804	0.11003312116682636	0.03911986738104583	0.09323361564343798	0.0443183941037921	0.06541568034667969	0.035440305423808896	0.11773995381312108	0.12252073819207483	0.23474920016405457	0.1959968413949336	0.07280387967839051	0.05252335588999585
2832000	-10611.432996464313	-9963.057835953943	-648.3751605103696	12.292917561820165	0.5211991645569863	0.10660804950067776	0.19290796409246602	0.09653948349452364	0.03963990159942627	0.11542705995639858	0.05721306603873959	0.12691104841981984	0.03599669663812264	0.16873502391405254	0.182327515863689	0.09636410025187564	0.15872362204799081	0.09895671985315413	0.05806209517514442
2833000	-10611.63417766911	-9951.440217901469	-660.1939597676412	12.292917561820165	0.5211991645569863	0.10539621015245952	0.1832608535453525	0.08681171911078933	0.03225650287530193	0.13996521773066137	0.0495522173865169	0.061612183044025416	0.05054370015912853	0.2084611369210254	0.23177899143182257	0.1696511842120254	0.23399646394685528	0.09737511468088698	0.05859597469679448
2834000	-10604.278578940275	-9948.177797056758	-656.1007818835176	13.623024902012702	0.5190504858343793	0.0796528639772486	0.20105773294506896	0.09097244623366176	0.03488692417229541	0.12307259353258636	0.03965531970426233	0.16922518788713753	0.054918505860418056	0.16668306753252596	0.1271528236667375	0.18154828014518667	0.2209953976118443	0.06599044623933423	0.06450570716858406
2835000	-10604.011848184362	-9954.200013818185	-649.8118343661775	13.84039357639022	0.518740076787723	0.08008545604959393	0.20689384807129202	0.08763978619103265	0.045125516788126534	0.12810463776297482	0.043468267650371185	0.11251634464050751	0.04985497605952448	0.08774913549119599	0.12567548658570793	0.17570910951529115	0.22377032760125096	0.09451230362043926	0.055179590498482305
2836000	-10603.697636074687	-9949.993889245794	-653.7037468288935	13.588597785078788	0.5191005945866106	0.08738519949227265	0.23727821494280657	0.11099555445232615	0.04846343710318464	0.12478741188181175	0.05807987489042078	0.13292096061380904	0.04757648902455613	0.10376588608750023	0.14259716395279595	0.24734770322736793	0.19540562576045215	0.05409054973530268	0.06210287125099283
2837000	-10604.8009736236	-9954.446911038784	-650.3540625848171	12.8156867912774	0.5202993145438761	0.08443523110205624	0.21996006136039012	0.10179406918747122	0.04847173868655547	0.07985111087502071	0.062789408888461	0.0798709951072836	0.05238356255588011	0.08405085496576414	0.1060387011025568	0.15974989980025067	0.24040523639933603	0.0648126036092216	0.061987639843849196
2838000	-10605.485250703587	-9954.583837935235	-650.9014127683513	13.30017495550044	0.5195309830427413	0.09420981685378903	0.2069362800291434	0.11747841374708874	0.03907509999066198	0.10716397121086092	0.06535874106261225	0.12584948291277623	0.0381505130955595	0.1276267121211994	0.07954727095366804	0.12323704710340591	0.23748559641914746	0.07237186294938565	0.056440925451441804
2839000	-10603.857599041234	-9956.64045893306	-647.2171401081748	13.30017495550044	0.5195309830427413	0.08355760484220155	0.21393250430711966	0.0977322925732659	0.03770862824298475	0.11382179635541971	0.05239554794079782	0.15628255630904553	0.056793252066160475	0.11898228876307432	0.08116074283403142	0.10397096378577866	0.2065170337239771	0.12915471052031727	0.05229950862293493
2840000	-10610.347235705693	-9957.493471593883	-652.8537641118083	14.188660404713973	0.518263291849501	0.08635661648570699	0.23529261617769986	0.07465297405215454	0.04318843588746146	0.1319854430999189	0.036879908139535636	0.10969329227144166	0.07186966530323081	0.13119393308405894	0.08155639119687887	0.12089885851197033	0.23466687721210827	0.07387653565434629	0.0526721748669833
2841000	-10609.44509978598	-9949.847088808525	-659.5980109774562	14.188660404713973	0.518263291849501	0.09121767398292065	0.2046857026536132	0.14048657538631404	0.044419635690914804	0.08084848443073038	0.047803590096708856	0.18747900658713326	0.04057162883226699	0.16393837504613157	0.03485329067259625	0.18346038967162925	0.22791333139939524	0.12186027455164283	0.05299245862624361
2842000	-10605.067998841576	-9950.70485067848	-654.3631481630963	14.306010975036788	0.518108054560585	0.07806584889788358	0.2059820825429543	0.11893977552554286	0.03955584113754418	0.14936027623059156	0.047270630982631755	0.062089407115678626	0.03338446175563932	0.16280064984176582	0.09531394267418569	0.16351781226523185	0.21364685639337191	0.1006946755837087	0.0453054823155401
2843000	-10603.27244662862	-9952.74625786546	-650.5261887631613	14.306010975036788	0.518108054560585	0.07550463117946636	0.1805722563279685	0.1155826697652895	0.04045159121285371	0.12351750981142211	0.0429176803474369	0.15490922960884326	0.05493515368739224	0.1437286352091909	0.0883554769425209	0.19095792286854313	0.20516771772874698	0.06794608666498407	0.05568515090362113
2844000	-10606.351953131281	-9957.769360621838	-648.5825925094424	13.119943603293155	0.5198099142007864	0.09855176236662144	0.19063798060018766	0.1076874939746332	0.043231137325032164	0.1436597577782379	0.0454529839474506	0.13905805485077843	0.06201353479345121	0.0950076783822631	0.07010579753611125	0.1254377236878453	0.2372594567129307	0.09838389856800624	0.060951793757606135
2845000	-10602.984380847109	-9956.204369727508	-646.7800111196016	14.12172405366193	0.5183530365917809	0.08788911494018399	0.20943324890898282	0.10505984485242156	0.05116313867830471	0.11772443464936039	0.056525151162492085	0.12805195700855035	0.049994226617274144	0.13646827833289352	0.07660110180127244	0.18699205681832515	0.19053245005836328	0.07932354048862907	0.055095948172865
2846000	-10604.523349290012	-9957.783009030285	-646.7403402597268	14.12172405366193	0.5183530365917809	0.08156505200344313	0.20929609431126836	0.11223458797715496	0.048816346102372773	0.15253567509542404	0.04734208392635676	0.1807120230926169	0.052734111313351845	0.1291550814701502	0.11422428280815991	0.13044790695556074	0.16592321255486242	0.08108951022091569	0.061277357541016854
2847000	-10603.026068345689	-9957.36764844773	-645.6584198979601	13.558131000968023	0.5191451594398515	0.08510413478647064	0.18527573150234225	0.11705169089205811	0.045507417799565	0.10784420884203663	0.08884695839838155	0.06826887051785822	0.0452431502820922	0.11533538212618089	0.15730836981580276	0.21684583907188446	0.16064105260690295	0.10894779542938716	0.06052466624016274
2848000	-10603.791636538044	-9950.146498176136	-653.6451383619085	14.584215577161423	0.5177503673264837	0.08196540015706136	0.2401622646389419	0.10645397552586718	0.04992484799701366	0.08037521759243839	0.06091278963955682	0.1381348368949173	0.03286130075834395	0.15254809749008216	0.15440674739630667	0.20724235899507462	0.18924543321406823	0.0803107748782954	0.060047736661418716
2849000	-10607.844531923398	-9955.162719797552	-652.6818121258461	13.43245071512515	0.5193312161404653	0.07757399302259249	0.17733488638233202	0.12373814973639304	0.042050151629173686	0.11812642777605356	0.051543199236225495	0.10421524914327328	0.042342180974904824	0.15750050564342954	0.11164105007783418	0.27179903520964965	0.17716809277361698	0.09804804217791414	0.061603457942734634
2850000	-10608.89087298399	-9960.873384968094	-648.0174880158961	13.43245071512515	0.5193312161404653	0.09035806182559067	0.1889087213605679	0.12260831269367273	0.04400842449980374	0.12185077814158425	0.058105781457195436	0.17777957566858668	0.03865781616504491	0.17881740816304992	0.12311188766177651	0.17418575542668455	0.14548993392257134	0.08782046208137066	0.050085442705929475
2851000	-10603.050350326212	-9952.023323253907	-651.0270270723041	13.054325490549969	0.5199134553416018	0.09102614094539214	0.22701317321503808	0.1271869002168038	0.04877006732475077	0.08387999153183925	0.0506726611771996	0.08227006502432418	0.043975821757206005	0.09217028162156164	0.14988993433735218	0.19011514676934638	0.18626576673156253	0.06679635344360031	0.059264096288703674
2852000	-10603.045945087146	-9953.771942230484	-649.2740028566616	13.044142773512052	0.5199296201034873	0.09721995907858773	0.23878128894991565	0.09532775609667095	0.04909676387063591	0.15987540027927377	0.04610599915445691	0.18323373412751565	0.057097639773988546	0.09638913007299597	0.14395224264864637	0.09693205881488853	0.19641556449384515	0.08056481617158762	0.05592882997954626
2853000	-10608.253439196755	-9953.663884280319	-654.5895549164366	14.213008456784623	0.5182308645683297	0.08000428240559872	0.24412233519289345	0.12078896497389748	0.03739243213309425	0.1523037400035975	0.067111162123023	0.1455388402676971	0.06615658480179476	0.1381054896362471	0.09797295618651486	0.16608559025156885	0.23379806121577326	0.06122389061763041	0.06221449548309867
2854000	-10610.790955247048	-9959.01389928583	-651.7770559612188	14.952251638052918	0.5172983425877908	0.07647027631865615	0.16942702094246387	0.11521388748413104	0.043765857686432125	0.11367910426157199	0.04758373299249081	0.1939915366945451	0.07517923829001354	0.18239252196630887	0.05776509113489121	0.07900183344180534	0.20600307340312796	0.05962669147754979	0.0538457956142431
2855000	-10607.690366662391	-9960.31417971434	-647.3761869480504	13.376000072138002	0.5194159675830514	0.08351285922004069	0.1919434323795257	0.10286818486700404	0.04226795981081679	0.17881190560820304	0.09224205138790634	0.16974848195430897	0.058234152495542764	0.12212005982609993	0.1748763625446653	0.17614190222561713	0.1413842949383871	0.05017645987769801	0.058803367852415286
2856000	-10609.039579250566	-9957.985971053482	-651.0536081970839	13.217853441888519	0.5196574053272686	0.09292834380413625	0.23979264407616974	0.09232223822611758	0.042942544080780215	0.07669673827475404	0.04065972169250852	0.09959246231635371	0.06281933368400851	0.09025013775658124	0.10745755809576546	0.19877615643708862	0.19679767362166897	0.12780140541752835	0.05841640241042782
2857000	-10607.015316560495	-9961.98108226109	-645.0342342994051	13.239296921018996	0.5196243169108898	0.09220539954703452	0.21401880439500678	0.12415308491034531	0.04134226150380515	0.12161761909368965	0.13233541620907607	0.1922241349406936	0.0726125419983921	0.11495375667366148	0.10078215539841273	0.22520579732911078	0.14644459886555078	0.0765996662700975	0.06192600451756985
2858000	-10604.005441502108	-9950.805515032413	-653.1999264696954	13.82963852491823	0.518755197264551	0.08987592030198291	0.23237632451618997	0.12366522731005372	0.04240705090908	0.12199468936020902	0.07006396778322907	0.1460113697388868	0.0517219113980866	0.08555840690422185	0.17883859876830718	0.23392257392569385	0.1753361695314989	0.05708513122484416	0.06409326832666551
2859000	-10604.373233710072	-9957.690939720223	-646.6822939898477	15.162916293577297	0.5170498143066878	0.07518722781162529	0.17239232774008892	0.11291115719478402	0.04187044979799315	0.07393354835646714	0.08558808473573751	0.1063633236648495	0.05579655232639944	0.0754183211549274	0.09592023107942226	0.19127234839033946	0.1973471098352493	0.06889000752145509	0.05582819082758669
2860000	-10609.706810000038	-9957.54907804382	-652.157731956219	15.162916293577297	0.5170498143066878	0.07824442050169095	0.27265615999643866	0.10476570669999767	0.04572630156878688	0.05724912345834107	0.05940849682275103	0.1320451057397948	0.05434263564058392	0.1157958715254278	0.08128221511929398	0.14931383372653348	0.18318969278361774	0.059025618784921546	0.04833721734146545
2861000	-10603.567390304732	-9955.049782028218	-648.5176082765142	13.804726039663402	0.5187903155055363	0.0845076380275888	0.14763007966425246	0.09222046588392711	0.03967194251962549	0.13978841322324365	0.05247775517052497	0.09937879657684649	0.058919456387950535	0.16469183623948394	0.11664509822598265	0.18894989078778177	0.23867015157117785	0.07733946529705907	0.049909844499764905
2862000	-10603.155300063652	-9950.67389307321	-652.4814069904427	14.463362058235527	0.5179039975442412	0.09095471205063115	0.22022938355700905	0.09895416603788032	0.03179307001383076	0.09004428532122546	0.07869347967096682	0.10155154476990441	0.04264851508065072	0.15508700216048782	0.11352241752534754	0.2720100393942875	0.13671584553356353	0.08923120896662132	0.05276302899289867
2863000	-10603.405768104667	-9958.007211505574	-645.3985565990932	14.463362058235527	0.5179039975442412	0.08273488651557122	0.17963724744217305	0.1115010531277937	0.0402112341685034	0.09488615682970734	0.10247385197527925	0.08357673605412377	0.04497628738611809	0.1466766332666154	0.13929485129915467	0.2138060047814559	0.1314184261999953	0.09053265016219683	0.048537971860133144
2864000	-10604.923702906543	-9952.867835153122	-652.055867753421	13.835921266466679	0.5187463614252603	0.08124790533494794	0.20569402440505297	0.13102672232979254	0.04306205693672013	0.17595917504645847	0.08923903607005049	0.08392773065761922	0.031041532328160867	0.10827081330503895	0.1105362979367357	0.2546902603567033	0.16870233057819345	0.12537047656046893	0.0458245464809425
2865000	-10601.878066265877	-9956.122625947111	-645.7554403187668	13.835921266466679	0.5187463614252603	0.08573219560002089	0.20185425186745434	0.09610115654066731	0.05341879494206652	0.11662681175390274	0.08883846480460285	0.12329273594300975	0.04924536936290442	0.13716217621438287	0.14756828249035417	0.2254454140648817	0.18014752118317326	0.06746655474260566	0.05758397047093762
2866000	-10605.34514785315	-9958.5478203778	-646.7973274753496	12.196345009605317	0.521374198503438	0.0902410381153455	0.23009561691966166	0.1272739789197178	0.035083996843526484	0.11063775427313786	0.07365917427044076	0.10626908783355651	0.04978634126449991	0.15804942017694895	0.10576692740808019	0.1987474213430082	0.1603715184450965	0.15255245861670855	0.04488129473985445
2867000	-10600.778413910904	-9953.404030217102	-647.374383693803	13.131141811927906	0.5197923516117853	0.0977876202090674	0.2184595893593839	0.10188162703914391	0.03442353040940531	0.11469196047218802	0.07695238768597489	0.1289113485599313	0.06567783460156179	0.14730485545636116	0.18671971858787187	0.2303964284683336	0.16041501757917562	0.09254964852227976	0.05371464518211445
2868000	-10610.293587737486	-9953.708312696472	-656.5852750410136	15.723493082581863	0.5164219866389298	0.08496711312925098	0.20510675936207773	0.1083224277292513	0.035179147283027845	0.09311732239320984	0.08808963409664387	0.1706251193230496	0.0344802644311229	0.11343739783339847	0.06346768870327676	0.2718086436433931	0.14817013874815113	0.06473462189178912	0.057015689158113704
2869000	-10604.513478214916	-9954.50744064965	-650.0060375652661	14.331084632874154	0.5180752274052168	0.08977957610275211	0.18471011000787763	0.10937141246251922	0.039277247562191135	0.07592613026649851	0.044477044628269125	0.12458729522769546	0.052480887927458336	0.13117298619228066	0.07349280752760294	0.22253342202571283	0.1541324633307201	0.08068480690115698	0.05158767362629374
2870000	-10604.948688169956	-9946.536791009392	-658.4118971605645	14.665964021774869	0.5176479341339367	0.09006572525561737	0.18789047966677244	0.12785313955484778	0.03760217044205182	0.08808045470084323	0.03576932281798891	0.11612335316061026	0.032858923080623305	0.1840103627088413	0.09126971768786135	0.15168434981203302	0.2578607946085154	0.08348656553745674	0.056561506765033846
2871000	-10607.367114484558	-9955.49707491188	-651.8700395726764	12.769688191467019	0.5203754159110469	0.0956747618122709	0.21792265813030792	0.10400828376556172	0.04030071251143584	0.11016555873181358	0.039444758533166265	0.10291362047766242	0.0466761657737734	0.16141894336988044	0.12275916226448756	0.11749380451572441	0.2178109572828884	0.08132907041390483	0.06320708336180682
2872000	-10606.583764714605	-9947.176578532395	-659.4071861822107	14.698725378040496	0.5176072142635173	0.08279054716604199	0.19819999628015783	0.12133941080084351	0.035420017250244504	0.1643813640585344	0.04606345720626774	0.20813564253110176	0.03751893299139127	0.12663664572951783	0.09213262827659233	0.07986388368163251	0.23310310325604833	0.053939202949877744	0.057784274593767136
2873000	-10604.559174238851	-9955.60628913129	-648.9528851075619	13.439715651349996	0.5193203627294481	0.09296794735956274	0.22827923488544632	0.10026277710646693	0.04279576785695354	0.1337683823860429	0.04165362845460954	0.1466678455671147	0.0700411110127511	0.13871050273249838	0.13220850339738943	0.16506902776154517	0.1758642310901075	0.06959360238237516	0.06349091061500449
2874000	-10612.87427364917	-9965.145320712447	-647.7289529367225	13.887592322412152	0.5186740075421534	0.10749331532268662	0.1828597357175013	0.10269084923041731	0.052864507614549125	0.09401321276029145	0.04395718206016931	0.12680437721047777	0.052540632524734066	0.11382600053161142	0.09838066988713519	0.18041341295179295	0.19137591597850562	0.059106131831538525	0.07495760071517901
2875000	-10603.457606033964	-9952.965163083089	-650.4924429508764	13.888239734396057	0.5186731045275293	0.08719772873554485	0.18505394965497388	0.08943792842851643	0.03501922700961139	0.10562530475207586	0.04979995899127208	0.09371537137999007	0.04572912717853793	0.11983715320530047	0.09503477802072452	0.2066903401960496	0.18637387072394065	0.09405190266774566	0.05677747209914303
2876000	-10600.20880481858	-9953.869707726095	-646.3390970924842	13.642613645987675	0.5190220915515023	0.08733014983863738	0.20984171104564314	0.10134603699590282	0.03764488997801801	0.13696597907169658	0.08767706776643097	0.1365182142802515	0.05396839876043443	0.08753584400531485	0.08272850540056188	0.19387756946202772	0.19054683111567314	0.08923461429985403	0.056223123636006546
2877000	-10607.209847031514	-9956.09505977644	-651.1147872550735	14.573695032330074	0.5177636363034512	0.08749947106370971	0.18825482400915228	0.10349873676461381	0.03505876955505495	0.17887209702208362	0.04917771970640355	0.08319484769425681	0.09096302787229035	0.17590034903521462	0.09375274117703837	0.17322900359058616	0.17273720581060986	0.053147584342089306	0.06257824430115853
2878000	-10604.37468323214	-9949.247409917807	-655.1272733143322	12.583970251810934	0.5206885646679356	0.09861873103911162	0.18508356585128383	0.11025488974511724	0.03236674120150395	0.1163407742886304	0.050941522331117435	0.11924252292014718	0.0442696314712655	0.26977824147604396	0.1339402672839109	0.14516399629276086	0.20034111263557786	0.08474384444582489	0.06327046649678794
2879000	-10601.74344418106	-9951.780169291294	-649.963274889765	13.714586460113793	0.5189184883503231	0.08398849070791786	0.15892168451038938	0.1202829785148023	0.028572022512347535	0.1080680489318367	0.0519505236675967	0.11305806907004563	0.058289615052689606	0.16638184624096444	0.15757179728194964	0.1975305143601256	0.19498666765433192	0.08836762459126571	0.05837277811915856
2880000	-10607.556513672887	-9948.782157905327	-658.7743557675595	14.637295344640146	0.5176837219500251	0.08940790966599242	0.16521852311909943	0.12349674372566709	0.02609223437940983	0.10096842091871747	0.05626901284079748	0.1348792301433406	0.038908017408230515	0.18488755498382747	0.11380798899995034	0.16383706496360226	0.24403281818303355	0.049594537673158946	0.058537787775943005
2881000	-10611.165292504289	-9954.343793643047	-656.8214988612415	14.861656678063211	0.5174074624957344	0.07375147660725138	0.14522521638765015	0.11121621502190453	0.026903622447382834	0.09591931555079514	0.05409512509604545	0.09313797845466908	0.0465973956085009	0.18102391963159667	0.2112150799218578	0.14649796782725336	0.19656675624765174	0.07710385159862489	0.05755748340123307
2882000	-10603.814705076218	-9947.522994758696	-656.2917103175215	12.824227887218555	0.5202852464501467	0.09634026034515474	0.2100782712990749	0.11303080403640002	0.023206042187724745	0.10876257762752545	0.05322705109164218	0.09522966028649593	0.05208679913457811	0.2318467321730446	0.09158007578615157	0.1852539215962029	0.21917149355222182	0.10330355122689425	0.0547655248332333
2883000	-10606.370305432418	-9953.298386958159	-653.0719184742592	13.686314820647233	0.5189590498482979	0.08821110521112754	0.15516617472274202	0.13353906984808803	0.028651905265160257	0.16669834091953828	0.07218312656804186	0.10759224295045383	0.05512824475998418	0.1929969638925154	0.10688466817629957	0.18571461857248528	0.24217901349704607	0.05800257436290542	0.060650890650539656
2884000	-10603.335106330562	-9941.78873510904	-661.5463712215231	14.00215584795261	0.5185155617232717	0.08383503432737625	0.16464419021131815	0.12033596502402494	0.024674941449819965	0.13086997019167143	0.046561402103812675	0.17273501457035148	0.046737249006300205	0.25161539323847587	0.10987937723370841	0.18661827574607462	0.24340993857493068	0.06475204895420593	0.05809336432082191
2885000	-10604.455655493783	-9953.56620676293	-650.8894487308528	14.556335579292751	0.5177855742408634	0.0887831619343509	0.15171698866868566	0.08355927385059583	0.025547156206152177	0.164950718447232	0.06976211965994576	0.10444539654506318	0.05606027067592792	0.24145901977245104	0.10006971450596416	0.18346152293993032	0.16135645073426272	0.09227637999238371	0.05377149153874695
2886000	-10608.388233153828	-9961.892003591583	-646.4962295622439	13.138443431189904	0.5197809169587321	0.09257920764318542	0.12913494861929758	0.10837638632879056	0.02605834389448499	0.21558619711705368	0.08449511995057865	0.17856242147836487	0.07923142039435757	0.1891680178405154	0.12171264470013668	0.15700437641570458	0.1505951176036562	0.10250285312723806	0.05722602329118197
2887000	-10604.597534099532	-9956.846862909115	-647.7506711904169	14.04445827166648	0.5184577334128581	0.08721628151485368	0.18968900565545255	0.10564723224647363	0.029272511672355374	0.10895321207978585	0.07320222745787272	0.10857514482087784	0.04651846060092882	0.146544031995149	0.09937382329306495	0.14491189253447959	0.18889262482669625	0.08548285551023072	0.05638978900459429
2888000	-10603.568318184702	-9945.43806789147	-658.1302502932325	14.04445827166648	0.5184577334128581	0.08911100913635789	0.21056694623446964	0.12543986288248754	0.027859458693994265	0.13495051074475764	0.05095390750307543	0.13418159098782098	0.05624900401676487	0.22222546524381484	0.12259102280509719	0.21253322011302658	0.20706067855090607	0.05149324865372541	0.05565031166858394
2889000	-10604.56015414196	-9951.633273624833	-652.926880517127	13.574730766330532	0.5191208526177677	0.0859141438459892	0.17607738531834413	0.11399327789347552	0.029006076846568467	0.10891137281768659	0.06983970642091006	0.10699774209926809	0.03202855434017138	0.23873201515664683	0.13500728179517407	0.14648130695369532	0.1759649843685011	0.08013055486380884	0.04895629071043927
2890000	-10601.893147459108	-9950.4440746915	-651.4490727676083	13.5680593977174	0.519130613994888	0.08280754359071206	0.18978078367211318	0.1067486931306673	0.03411265438764082	0.1948459166548263	0.05676394588052649	0.10879455160403131	0.04333114654555327	0.13819656199444644	0.13992780527217133	0.17511906651786618	0.209217416762321	0.088861520332143	0.0484713428489283
2891000	-10604.915387514331	-9950.323713559088	-654.5916739552436	14.254058564055155	0.518176453069158	0.09272467345177868	0.18305051276015005	0.08009064556684767	0.03675664236648425	0.09159841002185404	0.055052587404577503	0.07860534461863222	0.0459720766559416	0.17719561818177373	0.10583224214293215	0.26667277586113886	0.2048575675281155	0.08809931888220407	0.049894317500414447
2892000	-10602.844889826989	-9950.896715354304	-651.948174472686	14.254058564055155	0.518176453069158	0.08146199385976316	0.22220863873388352	0.10449256234215543	0.041131264849796824	0.10823120937286543	0.07873923775397819	0.13163440441033475	0.04086841894928817	0.189642989005718	0.10459745777057912	0.2561603512848419	0.17157760873258046	0.1145895913307936	0.05629055028797893
2893000	-10604.802338698608	-9955.052171283123	-649.7501674154838	14.655940704562532	0.5176604300072706	0.08776828810459476	0.2447807469859974	0.1029563757990213	0.05001273724606541	0.1362998133486292	0.06990259510819183	0.15376915148819303	0.04426606483920516	0.07694307915448188	0.1322526099783786	0.18527399035498102	0.19405784971118087	0.07368256557560277	0.06161004515101388
2894000	-10607.433849332949	-9959.472323005151	-647.9615263277966	14.343965342506957	0.5180584098424742	0.09006952909738568	0.22263599995236547	0.10687073920949508	0.04059943472673814	0.11332139875205792	0.062282450035952425	0.10658314379292098	0.07007575550073775	0.11806914973986452	0.11579044359129564	0.13144382316402242	0.25995273627636767	0.0930051155035891	0.051482788158850205
2895000	-10604.366961406356	-9947.555530375237	-656.8114310311192	14.343965342506957	0.5180584098424742	0.09495009354357896	0.2197174004071841	0.12597300540118084	0.041067547569302205	0.08266990034063378	0.043893201706456525	0.12409189695520309	0.038804881963698884	0.13167117936033718	0.11380668259406038	0.24128204725684751	0.20655981799809775	0.0877383134060467	0.05176903993760461
2896000	-10608.343114272884	-9953.516909589744	-654.8262046831406	14.343965342506957	0.5180584098424742	0.07783147256536524	0.16427477653499836	0.14668455689815746	0.04269732361273661	0.1270307521049736	0.050340134933985134	0.1539258751439136	0.04480722480914454	0.17859801777731948	0.05889309012004585	0.17856640007202412	0.2397310269721336	0.061015245586291816	0.055087496397631254
